path,Category1,Category2,Category3,Category4,doc_id,chunk_id,chunk_index,author,model_version,text_file
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c022.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c022,22,Aeschines,human,Human_Aeschines_0026003__c022.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c023.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c023,23,Aeschines,human,Human_Aeschines_0026003__c023.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c024.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c024,24,Aeschines,human,Human_Aeschines_0026003__c024.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c025.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c025,25,Aeschines,human,Human_Aeschines_0026003__c025.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c026.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c026,26,Aeschines,human,Human_Aeschines_0026003__c026.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c027.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c027,27,Aeschines,human,Human_Aeschines_0026003__c027.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c028.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c028,28,Aeschines,human,Human_Aeschines_0026003__c028.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c029.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c029,29,Aeschines,human,Human_Aeschines_0026003__c029.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c030.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c030,30,Aeschines,human,Human_Aeschines_0026003__c030.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c031.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c031,31,Aeschines,human,Human_Aeschines_0026003__c031.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c032.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c032,32,Aeschines,human,Human_Aeschines_0026003__c032.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c033.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c033,33,Aeschines,human,Human_Aeschines_0026003__c033.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c034.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c034,34,Aeschines,human,Human_Aeschines_0026003__c034.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c035.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c035,35,Aeschines,human,Human_Aeschines_0026003__c035.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c036.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c036,36,Aeschines,human,Human_Aeschines_0026003__c036.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c037.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c037,37,Aeschines,human,Human_Aeschines_0026003__c037.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c038.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c038,38,Aeschines,human,Human_Aeschines_0026003__c038.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c039.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c039,39,Aeschines,human,Human_Aeschines_0026003__c039.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c040.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c040,40,Aeschines,human,Human_Aeschines_0026003__c040.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c041.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c041,41,Aeschines,human,Human_Aeschines_0026003__c041.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c042.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c042,42,Aeschines,human,Human_Aeschines_0026003__c042.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c043.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c043,43,Aeschines,human,Human_Aeschines_0026003__c043.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c044.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c044,44,Aeschines,human,Human_Aeschines_0026003__c044.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Aeschines_0026003__c045.txt,Human,Aeschines,Human,Human,Human_Aeschines_0026003,Human_Aeschines_0026003__c045,45,Aeschines,human,Human_Aeschines_0026003__c045.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c000.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c000,0,Andocides,human,Human_Andocides_0027001__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c001.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c001,1,Andocides,human,Human_Andocides_0027001__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c002.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c002,2,Andocides,human,Human_Andocides_0027001__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c003.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c003,3,Andocides,human,Human_Andocides_0027001__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c004.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c004,4,Andocides,human,Human_Andocides_0027001__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c005.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c005,5,Andocides,human,Human_Andocides_0027001__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c006.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c006,6,Andocides,human,Human_Andocides_0027001__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c007.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c007,7,Andocides,human,Human_Andocides_0027001__c007.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c008.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c008,8,Andocides,human,Human_Andocides_0027001__c008.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c009.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c009,9,Andocides,human,Human_Andocides_0027001__c009.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c010.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c010,10,Andocides,human,Human_Andocides_0027001__c010.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c011.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c011,11,Andocides,human,Human_Andocides_0027001__c011.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c012.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c012,12,Andocides,human,Human_Andocides_0027001__c012.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c013.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c013,13,Andocides,human,Human_Andocides_0027001__c013.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c014.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c014,14,Andocides,human,Human_Andocides_0027001__c014.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c015.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c015,15,Andocides,human,Human_Andocides_0027001__c015.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c016.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c016,16,Andocides,human,Human_Andocides_0027001__c016.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c017.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c017,17,Andocides,human,Human_Andocides_0027001__c017.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c018.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c018,18,Andocides,human,Human_Andocides_0027001__c018.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c019.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c019,19,Andocides,human,Human_Andocides_0027001__c019.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027001__c020.txt,Human,Andocides,Human,Human,Human_Andocides_0027001,Human_Andocides_0027001__c020,20,Andocides,human,Human_Andocides_0027001__c020.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027002__c000.txt,Human,Andocides,Human,Human,Human_Andocides_0027002,Human_Andocides_0027002__c000,0,Andocides,human,Human_Andocides_0027002__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027002__c001.txt,Human,Andocides,Human,Human,Human_Andocides_0027002,Human_Andocides_0027002__c001,1,Andocides,human,Human_Andocides_0027002__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027002__c002.txt,Human,Andocides,Human,Human,Human_Andocides_0027002,Human_Andocides_0027002__c002,2,Andocides,human,Human_Andocides_0027002__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027002__c003.txt,Human,Andocides,Human,Human,Human_Andocides_0027002,Human_Andocides_0027002__c003,3,Andocides,human,Human_Andocides_0027002__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027002__c004.txt,Human,Andocides,Human,Human,Human_Andocides_0027002,Human_Andocides_0027002__c004,4,Andocides,human,Human_Andocides_0027002__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027003__c000.txt,Human,Andocides,Human,Human,Human_Andocides_0027003,Human_Andocides_0027003__c000,0,Andocides,human,Human_Andocides_0027003__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027003__c001.txt,Human,Andocides,Human,Human,Human_Andocides_0027003,Human_Andocides_0027003__c001,1,Andocides,human,Human_Andocides_0027003__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027003__c002.txt,Human,Andocides,Human,Human,Human_Andocides_0027003,Human_Andocides_0027003__c002,2,Andocides,human,Human_Andocides_0027003__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027003__c003.txt,Human,Andocides,Human,Human,Human_Andocides_0027003,Human_Andocides_0027003__c003,3,Andocides,human,Human_Andocides_0027003__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027003__c004.txt,Human,Andocides,Human,Human,Human_Andocides_0027003,Human_Andocides_0027003__c004,4,Andocides,human,Human_Andocides_0027003__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027003__c005.txt,Human,Andocides,Human,Human,Human_Andocides_0027003,Human_Andocides_0027003__c005,5,Andocides,human,Human_Andocides_0027003__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027003__c006.txt,Human,Andocides,Human,Human,Human_Andocides_0027003,Human_Andocides_0027003__c006,6,Andocides,human,Human_Andocides_0027003__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027004__c000.txt,Human,Andocides,Human,Human,Human_Andocides_0027004,Human_Andocides_0027004__c000,0,Andocides,human,Human_Andocides_0027004__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027004__c001.txt,Human,Andocides,Human,Human,Human_Andocides_0027004,Human_Andocides_0027004__c001,1,Andocides,human,Human_Andocides_0027004__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027004__c002.txt,Human,Andocides,Human,Human,Human_Andocides_0027004,Human_Andocides_0027004__c002,2,Andocides,human,Human_Andocides_0027004__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027004__c003.txt,Human,Andocides,Human,Human,Human_Andocides_0027004,Human_Andocides_0027004__c003,3,Andocides,human,Human_Andocides_0027004__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027004__c004.txt,Human,Andocides,Human,Human,Human_Andocides_0027004,Human_Andocides_0027004__c004,4,Andocides,human,Human_Andocides_0027004__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027004__c005.txt,Human,Andocides,Human,Human,Human_Andocides_0027004,Human_Andocides_0027004__c005,5,Andocides,human,Human_Andocides_0027004__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Andocides_0027004__c006.txt,Human,Andocides,Human,Human,Human_Andocides_0027004,Human_Andocides_0027004__c006,6,Andocides,human,Human_Andocides_0027004__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028001__c000.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028001,Human_Antiphon_0028001__c000,0,Antiphon,human,Human_Antiphon_0028001__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028001__c001.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028001,Human_Antiphon_0028001__c001,1,Antiphon,human,Human_Antiphon_0028001__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028001__c002.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028001,Human_Antiphon_0028001__c002,2,Antiphon,human,Human_Antiphon_0028001__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028001__c003.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028001,Human_Antiphon_0028001__c003,3,Antiphon,human,Human_Antiphon_0028001__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028001__c004.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028001,Human_Antiphon_0028001__c004,4,Antiphon,human,Human_Antiphon_0028001__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028001__c005.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028001,Human_Antiphon_0028001__c005,5,Antiphon,human,Human_Antiphon_0028001__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028001__c006.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028001,Human_Antiphon_0028001__c006,6,Antiphon,human,Human_Antiphon_0028001__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028001__c007.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028001,Human_Antiphon_0028001__c007,7,Antiphon,human,Human_Antiphon_0028001__c007.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028001__c008.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028001,Human_Antiphon_0028001__c008,8,Antiphon,human,Human_Antiphon_0028001__c008.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028002__c000.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028002,Human_Antiphon_0028002__c000,0,Antiphon,human,Human_Antiphon_0028002__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\chunks\size_400\Human_Antiphon_0028002__c001.txt,Human,Antiphon,Human,Human,Human_Antiphon_0028002,Human_Antiphon_0028002__c001,1,Antiphon,human,Human_Antiphon_0028002__c001.txt
